"X.OG" "GENE_NAME" "human" "human.1" "cow" "cow.1" "cow.2" "marmoset" "marmoset.1" "dog" "armadillo" "gorilla" "gorilla.1" "musMusculus" "musMusculus.1" "musMusculus.2" "musMusculus.3" "musMusculus.4" "musMusculus.5" "musSpretus" "musSpretus.1" "musSpretus.2" "musCaroli" "musCaroli.1" "musCaroli.2" "musCaroli.3" "opossum" "opossum.1" "opossum.2" "ferret" "rabbit" "chimp" "chimp.1" "bonobo" "bonobo.1" "orangutan" "orangutan.1" "rhesus" "rhesus.1" "rhesus.2" "rhesus.3" "rhesus.4" "rat" "rat.1" "rat.2"
"OG1115" "OG1115" "SNX13" 2766.59 4262.21 1539.63 1538.7 1530.94 5222.81 6341.73 4525.09 6007.49 2811 2811 6177.13 6218 6188.47 6156.04 6179.22 6174.03 6205.15 6210.63 6204.3 6209.41 6202.85 6214.79 6211.13 2879.85 2885.89 2734.34 3107.84 3471.13 6298 6298 6298 6298 6010 6010 4897.65 3983.39 4540.28 5008.39 4920.31 3200.03 3246.66 3237.79
"OG11150" "OG11150" "ATP23" 641.83 867.41 755.63 754.7 746.94 1185.97 1226.94 1083.09 2177.49 1242 1242 1044.67 1024.72 1043.68 958.17 977.3 970.85 1053.15 1058.63 1052.3 1057.41 1050.85 1062.79 1059.13 1727 1727 1583.31 322.57 424.54 1236 1236 1236 1236 1040 1040 NA NA NA NA NA 1027 1036.77 1043.35
"OG11151" "OG11151" "ELFN2" 8361 8361 2438.63 2437.7 2429.94 NA NA NA NA 8313 8313 4846 4846 4846 4799.79 4807.22 4813.95 4833.15 4838.63 4832.3 4837.41 4830.85 4842.79 4839.13 1404 1404 1260.31 2339.84 2284.13 2376 2376 2376 2376 2241 2241 13536 13536 13494.21 13499.27 13497.34 2806 2815.77 2822.35
"OG11152" "OG11152" "STX3" 2723.89 3132.27 892.63 891.7 883.94 2668 2636.87 599.1 833.49 NA NA 2929.23 2576.61 2598.34 2459.14 2486.79 2521.9 2586.21 2684.16 2575.23 2535.51 2493.94 2504.86 2515.3 4192 4192 4048.31 3313.84 3308.13 2925 2925 2925 2925 2936 2936 4627.92 4222.6 5156.14 5806.11 4836.39 3127 3136.77 3143.35
"OG11154" "OG11154" "PIP4K2C" 2763.79 2902.51 1144.63 1143.7 1135.94 1515.58 1512.4 3896.09 NA 3218 3218 3374 3374 3374 3327.79 3335.22 3341.95 3361.15 3366.63 3360.3 3365.41 3358.85 3370.79 3367.13 1634 1634 1490.31 1133.84 917.13 1391 1391 1391 1391 3122.2 3103.09 3086 2837.36 3044.21 3049.27 3047.34 3128 3137.77 3144.35
"OG11155" "OG11155" "MTMR10" 4745.62 5313.96 2895.63 2894.7 2886.94 2355.76 2355.5 2054.09 5863.49 4939 4939 3823.82 4530.96 3246.29 4567.19 4567.11 4568.18 4588.13 3903.52 4106.07 4222.48 4790.85 4754.29 4765.89 2049 2049 1905.31 2168.84 1706.13 4968 4968 4968 4968 1365 1365 5162 5162 4584.98 5062.23 4806.83 4590 4599.77 4606.35
"OG11158" "OG11158" "SCG5" 787.78 769.64 917.63 916.7 908.94 1104.99 1245 1265.09 5383.49 1244 1244 1208 900.5 900.5 1161.79 1169.22 1113.43 887.66 1200.63 886.81 891.92 1192.85 1204.79 1201.13 4698 4698 4554.31 3262.84 NA 1241 1241 1241 1241 1360 1360 585 585 543.28 548.32 546.41 1135 1144.77 1151.35
"OG11159" "OG11159" "GREM1" 623 2080.35 518.65 517.71 509.95 4056 4056 307.59 494.71 3274.27 704.71 4148 4148 4148 4101.79 4109.22 4115.95 4135.15 4140.63 4134.3 4139.41 4132.85 4144.79 4141.13 555 555 411.48 423.38 3961.13 4144 4144 4144 4144 555 555 4211 2727.05 2257.02 4174.27 4172.34 3755 3764.77 3771.35
"OG11161" "OG11161" "TSC22D4" 2117.87 1932.77 1449.63 1448.7 1440.94 2260 1963.78 1229.78 2102.49 2381 2381 1561.25 1350.07 1438.6 1775.82 1980.2 1584.78 1223.38 1226.76 958.26 1196.35 1766.62 1728.01 1587.81 1259 1259 1115.31 4768.84 1050.44 2381 2381 2381 2381 1898 1898 2375 2375 2333.21 2338.27 2336.34 2327 2336.77 2343.35
"OG11163" "OG11163" "MS4A14" 2815 2185.7 2968.63 2967.7 2959.94 1941 1941 2820.09 2870.49 2040 2040 NA NA NA NA NA NA NA NA NA NA NA NA NA 4365 4365 4221.31 207.99 2424.13 3350 3350 3350 3350 2040 2040 2099 1602 2614.21 1994.27 1992.34 3759 3768.77 3775.35
"OG11164" "OG11164" "MS4A5" 584 413 694.63 693.7 685.94 715 715 NA 334.04 489 489 945 945 945 898.79 906.22 912.95 932.15 937.63 931.3 936.41 929.85 941.79 938.13 1826 1826 1682.31 655.85 NA 716 716 716 716 603 603 1965 1965 1923.21 1928.27 1926.34 478.52 488.29 494.86
"OG11165" "OG11165" "DIS3L" 2344.65 3012.51 3482.63 3481.7 3473.94 3120.49 3169.14 3146.09 3668.49 3540 3540 3486.53 3255.82 3357.36 3217.51 3414.66 3291.22 3330.19 3400.74 3279.63 3319.24 3277.28 3424.77 2944.16 8155 8155 8011.31 6561.84 2993.13 3758 3758 3758 3758 4632.56 4638.4 3126.44 3164.99 3000.15 3046.09 3038.15 3215 3224.77 3231.35
"OG11167" "OG11167" "EPB42" 2913.91 3680.9 2051.63 2050.7 2042.94 2098 2098 1974.09 2140.49 2446 2446 2414.76 1752 1752 4068.79 1910.15 592.95 1214.9 1744.63 1807.18 1812.28 1736.85 1817.66 1745.13 2453 2453 2309.31 4794.84 2030.13 2443 2443 2443 2443 2226 2226 3241 3212.88 3199.21 3204.27 3202.34 3936 3945.77 3952.35
"OG11168" "OG11168" "TGM6" 1690 1690 2096.63 2095.7 2087.94 2224 2224 1889.09 3088.49 2249 2249 3200 3200 3200 3153.79 3161.22 3167.95 3187.15 3192.63 3186.3 3191.41 3184.85 3196.79 3193.13 3638 3638 3494.31 2006.84 1993.13 2292 2292 2292 2292 2121 2121 NA NA NA NA NA 2064 2073.77 2080.35
"OG11169" "OG11169" "SMAD3" 3918.03 5579.12 1111.63 1110.7 1102.94 2195.89 2416 3753.09 4699.49 NA NA 3459.08 4219.74 4301.92 4881.98 5024.68 5007.24 3659.83 3954.97 2972.67 2886.59 4890.78 4397.83 5083.13 6949 6949 6805.31 1112.84 618.17 6222 6222 6222 6222 2022 2022 1165.66 1314.57 1276.21 1271.46 1279.34 4983 4992.77 4999.35
"OG11172" "OG11172" "MS4A15" 1570.5 1570.5 560.65 559.71 551.95 1701.5 1701.5 458.41 1181.49 1956 1956 830.67 830.67 1713 784.49 791.91 798.63 817.85 823.32 817.02 1704.41 815.54 1709.79 823.84 444 444 301.08 1612.84 3262.13 1959 1959 1959 1959 375 375 589.5 589.5 547.78 552.82 550.91 1228 1237.77 1244.35
"OG11173" "OG11173" "MAP1A" 10553 10258 8017.17 8071.62 8201.85 7473.84 7375.87 8132.09 8703.49 8451.82 9135 11181.75 10145 4749.1 11341.44 10106.22 11792.91 10132.15 10137.63 4665.4 10136.41 10129.85 10141.79 10138.13 11097 11097 10953.31 9670.84 10654.13 10522 10522 10522 10522 9120 9120 10531 10531 10489.21 10494.27 10492.34 10056 10065.77 10072.35
"OG11175" "OG11175" "AKTIP" 1179.74 1407.35 1222.63 1221.7 1213.94 2212 2212 700.09 722.49 971 971 1518.19 1388.64 1531.47 1436.9 1479.75 1781.75 1494.31 1465.03 1297.27 1459.36 1801.96 1319.81 1457.93 867 867 723.31 816.84 1094.13 1602 1602 1602 1602 1113.71 1155.05 1538.62 1491.02 1749.94 1781.07 2050.85 1650 1659.77 1666.35
"OG11177" "OG11177" "EVA1C" 1793.33 1222.64 1582.63 1581.7 1573.94 1923 1517.17 1881.09 1193.49 2166 2178 1554 1698 1554 1507.79 1660.94 1778.51 1541.15 1697.63 1254.15 1530.98 1465.17 1324.46 1698.13 5479 5479 5335.31 1933.84 2780.13 1933 1933 1933 1933 2266 2266 579 579 537.28 542.32 540.41 1902 1911.77 1918.35
"OG1118" "OG1118" "RPS6KA2" 5717.7 5421.6 2778.63 2777.7 2769.94 3243 3243 6498.09 6378.49 5678.89 5810 5404 5404 5404 5357.79 5365.22 5371.95 5391.15 5396.63 5390.3 5395.41 5388.85 5400.79 5397.13 6747 6747 6603.31 2186.84 4290.13 1725 1725 1725 1725 4551 4551 5723 5236.02 4866.06 5686.27 5005.41 5342 5351.77 5358.35
"OG11181" "OG11181" "CNPY4" 1269.68 1272.35 1413.63 1412.7 1404.94 1381 1445.56 503.23 689.49 1312 1312 1855 1855 1748.66 1619.9 1692.34 1799.72 1842.15 1741.33 1841.3 1846.41 1762.05 1851.79 1848.13 3478 3478 3334.31 653.86 607.18 1467 1467 1467 1467 1532.03 1533.36 1077 1077 1035.21 1040.27 1038.34 1459 1468.77 1475.35
"OG11185" "OG11185" "TERB2" 936.44 916.61 629.64 628.7 620.94 1257 1257 722.9 NA 1287 1287 1281.5 2115 1281.5 1235.31 1242.73 1249.45 1268.67 1274.14 1267.83 1272.93 2099.85 1278.3 1274.65 1284 1284 1140.31 533.97 972.13 663 663 663 663 327 327 4800 4800 4758.21 4763.27 4761.34 2053 2062.77 2069.35
"OG11186" "OG11186" "NKX3-1" 3271 3271 695.63 694.7 686.94 894 894 180.75 2608.49 3217 3217 3195 3195 3195 3148.79 3156.22 3162.95 3182.15 3187.63 3181.3 3186.41 3179.85 3191.79 3188.13 741 741 597.32 3401.84 3518.13 651 651 651 651 3291 3291 3066.58 1771.5 3091.21 3096.27 3094.34 2241 2250.77 2257.35
"OG11187" "OG11187" "SGSM1" 6461.2 6643 4561.63 4560.7 4552.94 5949 5949 3191.09 3302.49 4270 4270 3344.08 3568.78 3510.1 3547.97 3194.78 2992.29 2999.15 2830.7 2998.3 3003.41 3565.56 3482.69 3207.96 3378 3378 3234.31 3368.84 5304.13 6827 6827 6827 6827 3917 3917 5999 5999 5854.34 5978.27 5976.34 5566 5575.77 5582.35
"OG11189" "OG11189" "TEF" 4392.31 4388.1 896.63 895.7 887.94 4095.93 4322.79 893.75 4411.49 855 855 2471.2 3072.97 2551.94 3266.2 3409.55 3434.38 3675.4 3465.93 4015.92 3768.95 4076.48 2463.97 3316.1 909 909 765.31 6418.84 4161.13 4363 4363 4363 4363 4982 4982 843 843 816.55 817.19 879.34 4109 4106.35 4125.35
"OG1119" "OG1119" "ING3" 1622.32 1981.49 1343.63 1342.7 1334.94 1668.53 2055.4 4700.09 3051.43 1383 1377.64 1598.52 1427.85 1391.18 1902.93 2078.3 2143.31 1724.45 1197.53 1619.09 1977.06 2162.22 1330.5 1774.94 2549 2549 2405.31 4754.84 3556.13 2203 2203 2203 2203 2860 2860 1227 1227 1185.21 1190.27 1188.34 2102 2111.77 2118.35
"OG11191" "OG11191" "B4GALNT2" 1805.33 1805.33 1590.63 1589.7 1581.94 2049.5 2042 1274.09 2872.49 1744.5 1744.5 1722 1722 1722 1675.79 1683.22 1689.95 1709.15 1714.63 1708.3 1713.41 1706.85 1718.79 1715.13 2186 2186 2077.31 4483.84 3748.13 1773 1773 1773 1773 1701 1701 1602 1602 1560.21 1565.27 1563.34 NA NA NA
"OG11192" "OG11192" "PBX3" 1660.04 2220.46 1015.86 1070.7 981.24 2485.41 2822 3032.09 1920.21 2798.32 2790.23 1781.65 1958.48 2054.61 1936.46 2242.3 2298.12 1953.17 2069.47 2568.13 1570.79 2361.38 1811.94 2643.05 2711 2711 2567.31 3908.84 2398.13 2466 2466 2466 2466 2713 2713 3519 3222.08 2746.21 3482.27 3480.34 2699 2708.77 2715.35
"OG11193" "OG11193" "GNGT2" 709.2 907.11 444.66 443.72 435.96 1034 1034 1631.09 NA 1039 1039 655.83 712.3 648.41 628.41 624.7 564.55 826.23 673.12 680.9 578.43 656.12 573.92 641.59 222 222 91.96 NA 110.2 1039 1039 1039 1039 1326 1326 2765 2765 2723.21 2728.27 2726.34 487.02 496.78 503.36
"OG11194" "OG11194" "PHB" 1509.2 1781.22 986.63 985.7 977.94 1674.73 1823 NA 1901.49 NA NA 728.1 1040.94 677.84 1683.69 1347.54 1733.76 977.38 923.69 1079.16 1498.57 960.56 1408.99 905.99 2470 2470 2326.31 1962.84 NA 1822 1822 1822 1822 2029 2029 NA NA NA NA NA 762.01 771.77 778.35
"OG11195" "OG11195" "SNRPD1" 812.26 825.62 631.64 630.7 622.94 1605 1605 635.09 2533.49 201 201 837 837 837 790.79 798.22 804.95 824.15 829.63 823.3 828.41 821.85 833.79 830.13 437.68 413.63 247.88 232.53 232.77 1754 1754 1754 1754 2142 2142 354 354 312.46 317.48 315.6 778.01 787.77 794.35
"OG11196" "OG11196" "TTC16" 5139 5139 3157.63 3156.7 3148.94 2490.65 2532.69 3926.09 NA 2273 2273 1030.13 2582 3124.88 2973.42 3100.94 2513.8 2569.15 2673.92 2454.35 2573.41 2830.56 2578.79 2451.19 639 639 495.36 2462.84 4879.13 2819 2819 2819 2819 6695 6695 2811 2811 2769.21 2774.27 2772.34 2635 2644.77 2651.35
"OG11197" "OG11197" "SUN5" 862 862 1216.63 1215.7 1207.94 1259.75 1259.75 910.09 980.49 1253 1253 712.67 1157 712.67 666.47 673.9 680.62 699.83 895.19 1143.3 704.1 697.53 709.47 705.82 590 590 446.42 1138.84 5247.13 1253 1253 1253 1253 1140 1140 840 840 981.21 803.33 801.42 1117 1126.77 1133.35
"OG11198" "OG11198" "SAMD14" 2209.57 1858.62 2002.63 2001.7 1993.94 1236 1240.62 1342.09 1223.49 1926 1926 3318 3318 2946.5 3271.79 3279.22 3285.95 1870.25 3310.63 2907.03 3309.41 3302.85 2363.55 3311.13 2011 2011 1867.31 1508.84 1508.13 3224 3224 3224 3224 2834 2834 1236 1236 1237.21 1237.8 1240.34 1194 1203.77 1210.35
"OG11199" "OG11199" "PIP5KL1" 1047.13 969.39 1210.63 1209.7 1201.94 1179 1179 941.09 2712.77 1495 1495 1197.25 1197.25 1197.25 1151.04 601.23 1165.2 1184.4 1189.88 1563.3 1188.66 1182.1 774.79 1190.38 1086 1086 942.31 1052.84 1063.13 1546 1546 1546 1546 1635 1635 1173 1173 1131.21 1136.27 1134.34 852 861.77 868.35
"OG1120" "OG1120" "VASH1" 5605.07 4965.88 1288.63 1287.7 1279.94 1610 1610 1133.09 1837.49 5830 5830 2599 2599 2599 2552.79 2560.22 2566.95 2586.15 2591.63 2585.3 2590.41 2583.85 2595.79 2592.13 1074 1074 930.31 1043.84 5330.13 1610 1610 1610 1610 1674 1674 5289.96 5918 5903.21 5908.27 5906.34 2047 2056.77 2063.35
"OG11200" "OG11200" "BPIFB6" 1516 1516 1037.64 1036.71 1028.94 1366.5 1366.5 1100.09 1381.49 1362 1362 1269.5 1269.5 1269.5 1223.29 1230.72 1237.45 1256.65 1262.13 1255.8 1260.91 1254.35 1266.29 1262.63 1363.5 1363.5 1219.81 NA 1395.13 1329 1329 1329 1329 1362 1362 1362 1362 1320.21 1325.27 1323.34 506.02 515.78 522.36
"OG11202" "OG11202" "FAM102A" 2575.76 3330.29 1678.63 1677.7 1669.94 1547 1547 893.09 NA 3834 3834 2417.98 4398.3 2374.17 4363.71 4376.89 4330.6 3704.1 3951.79 4041.76 3783.79 4074.98 4218.69 3975.4 5094 5094 4950.31 5586.84 1027.13 1548 1548 1548 1548 1467 1467 1474 1474 1432.21 1437.27 1435.34 3902 3911.77 3918.35
"OG11203" "OG11203" "ACSF2" 1345.06 1202.65 1971.63 1970.7 1962.94 2025.37 1987.9 1933.09 1974.49 2086 2086 2429.89 2515.34 2646.01 3079.04 3075.98 3103.75 3039.74 3096.32 3117.78 3145.41 3084.95 3119.2 3114.63 2674 2674 2530.31 1601.84 2183.13 2238 2238 2238 2238 5946 5946 1806 1806.41 1764.21 1769.27 1767.34 3029 3038.77 3045.35
"OG11205" "OG11205" "COQ4" 1640.45 1616.59 803.97 793.09 791.59 1565 1565 2720.23 972.49 1569 1569 1033.87 1125.91 1287.51 1834.69 1605.69 1672.7 1019.24 1238.55 881.23 933.11 1846.98 971.18 1166.35 1224 1224 1080.31 2478.84 661.15 1570 1570 1570 1570 1546 1546 690 690 648.23 653.29 651.37 1521 1530.77 1537.35
"OG11206" "OG11206" "SLC27A4" 2494.66 2542.65 2671.63 2670.7 2662.94 2632 2632 1733.51 4710.49 2759 2759 4024.57 4054 4020.89 3909.49 3996.86 4012.11 4041.15 4046.63 4040.3 3070.33 4004.63 4050.79 4010.69 3621 3621 3477.31 2368.84 2238.13 3195 3195 3195 3195 4980 4980 2011.89 2044 1942.69 1961.79 1857.49 3013 3022.77 3029.35
"OG11207" "OG11207" "URM1" 1360.14 1378.55 2281.63 2280.7 2272.94 1373 1312.69 85.38 374.27 500 500 1267.28 1158.26 1350.04 1812.79 1839.01 1524.94 1208.79 1114.45 1363.27 1304 1668.16 1651.02 1118.85 303 303 164.19 182.02 175.33 503 503 503 503 3615 3615 317.52 312.91 313.9 331.93 341.77 1191 1200.77 1207.35
"OG11208" "OG11208" "CERCAM" 1566.52 2027 1679.63 1678.7 1670.94 2669 2331.41 2106.09 3453.49 2686 2686 2715 1462.24 2715 2668.79 2676.22 2682.95 2702.15 1247.39 2701.3 918.84 1557.67 2711.79 2708.13 3274 3274 3130.31 4515.84 1576.13 2653 2653 2653 2653 2143 2143 2748 2748 2706.21 2711.27 2709.34 2471.86 2483.7 2461.23
"OG11209" "OG11209" "DOLPP1" 2071.62 2102.09 2132.63 2131.7 2123.94 2169.14 2186 2006.09 658.5 2160 2160 1454.09 1527.43 1455.98 1943.09 1977.33 1956.81 1750.2 1483.93 1701.88 2123.2 2008.39 1353.93 1107.23 740 740 596.32 584.9 834.13 2175 2175 2175 2175 2478 2478 2032.82 2315.49 2876.62 2938.27 2711.24 1739.85 1703.35 1685.95
"OG1121" "OG1121" "LMCD1" 1377.79 1566.9 1622.63 1621.7 1613.94 1695.57 1286.73 3478.09 950.49 1724.19 1715.54 1730 1730 1730 1683.79 1691.22 1697.95 1717.15 1722.63 1716.3 1721.41 1714.85 1726.79 1723.13 2423 2423 2279.31 1416.84 1531.13 1119 1119 1119 1119 1840 1840 896.77 1425.95 1234.09 1816.27 1259.45 1606 1615.77 1622.35
"OG11213" "OG11213" "PRRX2" 1233 1233 791.63 790.7 782.94 912 912 1992.09 470.79 1038 1038 1070 1070 678 631.8 880.98 453.96 906.91 912.39 664.31 911.17 904.6 916.55 912.89 1801 1801 1657.31 4725.84 385.76 1110 1110 1110 1110 501 501 NA NA NA NA NA 1173 1182.77 1189.35
"OG11215" "OG11215" "C15orf39" 4233.57 3839.26 3213.63 3212.7 3204.94 NA NA 2783.09 5080.49 4409.79 4422 4934 4934 4934 4887.79 4895.22 4901.95 4921.15 4926.63 4920.3 4925.41 4918.85 4930.79 4927.13 3153 3153 3009.31 8154.84 2615.77 4422 4422 4422 4422 4321 4321 7180 7180 7138.21 7143.27 7141.34 1825.78 2134.31 2114.95
"OG11217" "OG11217" "SP2" 3112 3112 2971.63 2929.05 2882.35 3145 3145 2989.92 1449.49 2059 2059 3033 2873.95 3018.76 2945.73 2918.17 2948.12 2956.64 3025.63 2966.46 3007.11 3017.85 3009.57 2991.66 1827 1827 1683.31 1709.84 4174.13 3112 3112 2622.74 2789.69 1898.86 1885.52 3415.91 3181.36 4656.9 3605.18 4543.91 2956 2912.13 2972.35
"OG11218" "OG11218" "PRR15L" 1519 1519 1351.63 1350.7 1342.94 1353 1353 87.52 218.36 1382 1382 1099.67 1566.16 1387.01 1562.85 1980.18 2063.05 3532.15 614.99 618.62 1233.41 998.86 1833.72 660.29 306 306 167 179.27 179.02 1382 1382 1382 1382 312 312 2235 2235 2193.21 2198.27 2196.34 249.09 258.86 265.41
"OG11220" "OG11220" "GPRC5B" 3511.17 3786.8 1284.63 1283.7 1275.94 2735 2735 1137.09 1205.45 2746 2746 4525 4525 4525 4478.79 4486.22 4492.95 4512.15 4517.63 4511.3 4516.41 4509.85 4521.79 4518.13 2069 2069 1925.31 1476.84 1485.13 2742 2742 2742 2742 2754 2754 1996.74 2924.49 5060.18 5286.27 5284.34 2495 1983.58 1617.35
"OG11221" "OG11221" "CRK" 2731.85 3726.92 3541.63 3540.7 3532.94 1989.06 2001.86 1519.09 4926.49 2139 2139 2569.57 2721.86 2898.56 3465.96 3635.09 3677.75 3767.07 3771.3 3451.95 2890.52 3601.12 2496.82 2770.57 1037.35 1020.05 1012.45 1115.84 1440.13 879 879 879 879 3691 3691 5327 5327 5285.21 5290.27 5288.34 1199 1208.77 1215.35
"OG11223" "OG11223" "FBXO22" 965.91 1315.48 1707.63 1706.7 1698.94 2368.77 2286.38 4067.09 6358.49 1879 1879 2096.49 2027.2 2026.47 2021.47 2025.23 2059.64 2066.43 2087.9 2098.3 2037.05 2058.98 2065.93 2101.62 1209 1209 1065.31 4125.84 1224.13 3486 3486 3486 3486 1465.78 1375.27 NA NA NA NA NA 1778 1787.77 1794.35
"OG11224" "OG11224" "TBC1D2B" 5418.84 5106.61 2498.63 2497.7 2489.94 1800.91 1789.36 2626.09 6051.49 3835.66 3718.26 5668.02 5879.21 5755.1 5847.71 5861.09 5866.72 5863.62 5928.63 5905.37 5927.41 5681.73 5587.7 5665.45 7150 7150 7006.31 5183.84 2980.13 2712 2712 2712 2712 2818 2818 5926.19 5989.71 5926.87 5930.05 5964.61 5652 5661.77 5668.35
"OG11225" "OG11225" "NOD2" 2760.29 4486 5067.63 5066.7 5058.94 2568 2568 4645.09 4198.49 4485 4485 4666 4653 4666 4606.79 4310.11 4036.01 4653.15 4658.63 4652.3 4657.41 4650.85 4662.79 4659.13 4888 4888 4744.31 3002.84 2935.13 3123 3123 3123 3123 3123 3123 3117 4486.59 4609.11 4622.27 4620.34 3575 4019.68 4237.93
"OG11226" "OG11226" "SNX20" 2892.96 2855.38 2239.63 2238.7 2230.94 1550 1550 835.09 NA 1121 1121 1434 1434 1434 1387.79 1395.22 1401.95 1421.15 1426.63 1420.3 1425.41 1418.85 1430.79 1427.13 2780 2780 2636.31 2629.84 2867.13 1124 1124 1124 1124 2736 2736 373.88 354.4 420.36 425.39 423.49 1314 1323.77 1330.35
"OG11227" "OG11227" "LOXHD1" 3281.86 3970 2954.63 2953.7 2945.94 3236.33 3236.33 6566.43 5092.99 6059 5977 4063.2 4063.2 4063.2 3612.79 3775.22 4031.15 4050.35 4055.83 4049.5 4054.61 4048.05 4059.99 4056.33 6035 6035 5891.31 6089.84 2677.13 3964 3964 3964 3964 5145 5145 6934 6389.99 6892.21 6897.27 6895.34 6984 6993.77 7000.35
"OG11228" "OG11228" "KATNAL2" 1160.48 1298.99 1568.63 1567.7 1559.94 2811 2811 1376.84 2068.49 2803 2803 668 792 668 1777.79 1356.22 1362.95 1382.15 1387.63 1381.31 1473.41 1379.85 1391.79 1388.13 4036 4036 3892.31 1487.84 2420.13 2796 2796 2796 2796 5636 5636 1308.67 1308.67 1266.95 1271.99 1270.08 1858 1867.77 1874.35
"OG1123" "OG1123" "SEL1L" 4264.1 7512.78 2486.63 2485.7 2477.94 7801 7801 2349.09 2197.09 6576 6576 3533.69 4839.37 3945.31 5894.46 5658.73 5730.25 4801.26 4591.86 6020.12 5754.01 6171.05 6152.97 5590.02 3111 3111 2967.31 2252.84 2769.13 6583 6583 6583 6583 7829 7829 2549 2549 2507.21 2512.27 2510.34 6348 6078.09 6364.35
"OG11231" "OG11231" "RNF214" 1995.74 2449.75 2552.63 2551.7 2543.94 2638 2638 2592.09 1142.49 2683 2683 2554.15 2557.91 2548.25 2607.86 2400.97 2541.2 2590.22 2424.86 2846.35 3023.43 2733.84 2737.39 2754.91 2654 2654 2510.31 2567.84 1987.13 2696 2696 2696 2696 2709 2709 1806.75 1802.49 1926.21 1875.21 1929.34 2375 2384.77 2391.35
"OG11233" "OG11233" "DUS2" 1527.44 1715.05 1866.63 1865.7 1857.94 1858.51 1878.43 1232.09 2185.49 1709 1709 1465.63 1672.5 1608.26 1569.9 1718.61 1652.35 1636.22 1725.66 1730.25 1709.99 1771.5 1471.89 1513.3 1467 1467 1323.31 1366.84 1417.13 1947 1947 1947 1947 1980 1980 1730.65 1844.85 2073.01 1951.36 1958.42 1882 1891.77 1898.35
"OG11235" "OG11235" "ENGASE" 3054.8 3288.65 2202.63 2201.7 2193.94 2175.69 2164.35 1946.09 4027.49 4494 4494 1886.94 2643.94 1749.48 2745.49 2302.36 2501.09 1766.67 1720.2 2210.21 1850.61 1723.83 1369.93 1760.09 7197 7197 7053.31 2075.84 1873.13 4477 4477 4477 4477 4704 4704 6333 6333 6291.21 6296.27 6294.34 3949 3958.77 3965.35
"OG11236" "OG11236" "RBFOX3" 2012.42 1258.27 1910.13 1909.2 1901.46 2368.48 2492.97 590.1 968.49 1088.69 1144 2809 2809 2848.07 2855.05 2838.91 2787.07 1643.96 2801.63 2795.3 1648.23 2543.28 2146.79 2417.66 3371 3371 3227.31 1019.84 949.13 2821 2821 2821 2821 954 954 2799 2799 1565.38 2762.27 1568.51 1388 1397.77 1247.35
"OG11238" "OG11238" "TBC1D16" 5333.15 8569.04 1739.2 1698.01 2301.21 2937.63 2647.5 6778.09 623.51 3209 3209 6986 6986 6986 6939.79 6947.22 6953.95 6973.15 6978.63 6972.3 6977.41 6970.85 6982.79 6979.13 3050 3050 2906.31 4193.84 1714.13 3257 3257 3257 3257 5375 5375 1682.32 1919.34 1816.21 1891.05 1958.96 2551 2560.77 2567.35
"OG11239" "OG11239" "TEPSIN" 1617.12 2136.65 3051.63 3050.7 3042.94 1188.07 1176.57 1541.09 NA 2406.14 2393.82 2196.66 2375.99 1971.24 2195.52 1957.3 2148.36 1445.91 1254.38 1482.13 1511.18 1824.17 1572.63 1668.91 1803 1803 1659.31 4774.84 NA 1321.46 1322.94 1320.3 1321.8 1547 1547 2587.09 2378.57 2508.94 2551.49 2556.15 2717 2726.77 2733.35
"OG11240" "OG11240" "MYO5B" 4922.82 3646.88 5705.63 5704.7 5696.94 4826.06 3691.39 9062.09 6710.49 8289.58 7264.85 2957.43 4670.15 2377.01 5199.76 4414.32 3615.44 3766.13 4313.52 3135.88 2985.29 2712.86 5024.82 4515.7 7315 7315 7171.31 5422.84 5615.13 9239 9239 9239 9239 9238 9238 5994.98 6033.15 6532.94 7031.4 7383.83 6878.76 6797.76 6939.42
"OG11242" "OG11242" "ACAA2" 1689.39 1692.49 1542.63 1541.7 1533.94 1920 1920 2865.09 2408.6 1929 1929 1515 1515 1515 1468.79 1476.22 1482.95 1502.15 1507.63 1501.3 1506.41 1499.85 1511.79 1508.13 2474 2474 2330.31 2357.84 1086.13 1927 1927 1927 1927 1618 1618 1674.33 1647.27 1497.11 1558.41 1535.54 1562 1519.65 1578.35
"OG11243" "OG11243" "STIM1" 3049.81 3665.62 3973.63 3972.7 3964.94 1554.45 1596.79 1805.09 4254.49 3980 3980 3597 3597 3597 3550.79 3558.22 3564.95 3584.15 3589.63 3583.3 3588.41 3581.85 3593.79 3590.13 2037 2037 1893.31 4215.84 5248.13 4034 4034 4034 4034 3870 3870 2908.04 3357 3636.5 3635.45 3611.92 3844.42 3772.4 3770.61
"OG11244" "OG11244" "RRM1" 2285.11 2621 2959.63 2958.7 2950.94 2901.31 2850.17 4432.09 1804.49 2495.6 2394.27 3997 3997 3997 3950.79 3958.22 3964.95 3984.15 3989.63 3983.3 3988.41 3981.85 3993.79 3990.13 4317 4317 4173.31 NA 7560.13 3190 3190 3190 3190 3388 3388 3090.89 3020.71 2928.83 2892.2 2916.44 3081 3090.77 3097.35
